"","full_set_id","member_id","vote_position","bill_id","broke_from_party"
"581",1927243,"B001289","Yes","hr2142-115",0
"582",1918592,"M001177","Yes","hr3823-115",0
"583",1925377,"S001193","Yes","hr1698-115",0
"584",1908225,"W000809","Yes","hr3364-115",0
"585",1923734,"S000510","No","hres500-115",0
"586",1927395,"K000376","Yes","hr2142-115",0
"587",1923091,"G000584","Yes","hres504-115",0
"588",1932624,"R000435","Yes","hres548-115",0
"589",1933061,"S000364","Yes","hr965-115",0
"590",1930986,"S001201","No","hconres71-115",0
"591",1921927,"J000032","No","hr3697-115",0
"592",1883560,"R000578","Yes","hr2288-115",0
"593",1932558,"M001159","Yes","hres548-115",0
"594",1859958,"C001078","Yes","hr1117-115",0
"595",1859906,"B000490","Yes","hr1117-115",0
"596",1899409,"J000294","No","hr1873-115",0
"597",1927995,"T000470","Yes","hres577-115",0
"598",1919127,"T000478","Yes","hres538-115",0
"599",1920369,"S001172","Yes","hr2061-115",0
"600",1918034,"D000533","Yes","hr2792-115",0
"601",1925617,"D000191","No","hr469-115",0
"602",1918077,"G000551","No","hr2792-115",0
"603",1919153,"W000822","No","hres538-115",0
"604",1931228,"J000174","Yes","hres553-115",0
"605",1917939,"B001281","No","hr2792-115",0
"606",1920095,"C001096","Yes","hr2061-115",0
"607",1922789,"L000491","Yes","hr2611-115",0
"608",1923482,"E000294","Yes","hres500-115",0
"609",1917999,"C000754","No","hr2792-115",0
"610",1919307,"F000455","No","hr2824-115",0
"611",1927250,"C001051","Yes","hr2142-115",0
"612",1922724,"H001047","Yes","hr2611-115",0
"613",1909788,"R000395","Yes","s114-115",0
"614",1926068,"F000464","Yes","hres580-115",0
"615",1926123,"H001067","Yes","hres580-115",0
"616",1925304,"P000606","Yes","hr1698-115",0
"617",1925947,"A000372","Yes","hres580-115",0
"618",1924539,"S001148","Yes","hr3110-115",0
"619",1924522,"S001156","Yes","hr3110-115",0
"620",1907967,"G000558","Yes","hr3364-115",0
"621",1919280,"D000399","No","hr2824-115",0
"622",1933044,"S000051","Yes","hr965-115",0
"623",1931221,"J000294","No","hres553-115",0
"624",1930048,"N000015","Yes","hr452-115",0
"625",1920296,"P000601","Yes","hr2061-115",0
"626",1920008,"W000810","Yes","hres533-115",0
"627",1926985,"K000380","No","hr732-115",0
"628",1899539,"R000591","Yes","hr1873-115",0
"629",1927218,"B001302","Yes","hr2142-115",0
"630",1925740,"L000578","Yes","hr469-115",0
"631",1860259,"T000474","Yes","hr1117-115",0
"632",1859928,"B001248","Yes","hr1117-115",0
"633",1932576,"N000015","No","hres548-115",0
"634",1905420,"L000587","Yes","s114-115",0
"635",1860105,"L000263","Yes","hr1117-115",0
"636",1928942,"A000372","Yes","s585-115",0
"637",1926464,"D000616","Yes","hr3898-115",0
"638",1923070,"E000298","Yes","hres504-115",0
"639",1905323,"F000450","Yes","s114-115",0
"640",1909726,"M001165","Yes","s114-115",0
"641",1927847,"L000397","No","hres577-115",0
"642",1919389,"L000564","Yes","hr2824-115",0
"643",1932729,"B001291","Yes","hr965-115",0
"644",1927474,"N000127","Yes","hr2142-115",0
"645",1907827,"B001281","Yes","hr3364-115",0
"646",1920255,"M001158","Yes","hr2061-115",0
"647",1926803,"B001273","Yes","hr732-115",0
"648",1930411,"L000566","Yes","hres562-115",0
"649",1927041,"M001166","No","hr732-115",0
"650",1918464,"F000466","Yes","hr3823-115",0
"651",1918691,"S001170","Yes","hr3823-115",1
"652",1927555,"S001165","Yes","hr2142-115",0
"653",1932519,"L000559","No","hres548-115",0
"654",1899567,"S001180","Yes","hr1873-115",1
"655",1923097,"G000565","Yes","hres504-115",0
"656",1921899,"G000551","No","hr3697-115",0
"657",1926690,"R000603","Yes","hr3898-115",0
"658",1919254,"C001096","Yes","hr2824-115",0
"659",1919806,"K000382","No","hres533-115",0
"660",1905431,"L000491","Yes","s114-115",0
"661",1926885,"D000624","No","hr732-115",0
"662",1905325,"F000448","Yes","s114-115",0
"663",1930687,"C001094","Yes","hconres71-115",0
"664",1924327,"G000571","Yes","hr3110-115",0
"665",1930218,"B001294","Yes","hres562-115",0
"666",1919493,"R000409","Yes","hr2824-115",0
"667",1859919,"B001290","Yes","hr1117-115",0
"668",1920407,"W000820","Yes","hr2061-115",0
"669",1919000,"M001198","Yes","hres538-115",0
"670",1921810,"C001080","No","hr3697-115",0
"671",1883545,"P000605","Yes","hr2288-115",0
"672",1899537,"R000597","Yes","hr1873-115",0
"673",1914694,"K000009","Yes","hr2210-115",0
"674",1921338,"Y000063","Yes","hr3284-115",0
"675",1913923,"L000582","Yes","hjres76-115",0
"676",1906540,"A000369","Yes","hr3219-115",0
"677",1933255,"G000580","Yes","hr1547-115",0
"678",1909830,"S000583","Yes","s114-115",0
"679",1921606,"M001196","No","hr3354-115",0
"680",1860050,"H001038","Yes","hr1117-115",0
"681",1918710,"S001201","Yes","hr3823-115",1
"682",1925011,"B001282","Yes","hr1698-115",0
"683",1923252,"P000597","No","hres504-115",0
"684",1883639,"V000131","Yes","hr2288-115",0
"685",1926354,"W000795","Yes","hres580-115",0
"686",1914686,"J000290","Yes","hr2210-115",0
"687",1933023,"R000597","Yes","hr965-115",0
"688",1927966,"S001170","No","hres577-115",0
"689",1921939,"J000295","Yes","hr3697-115",0
"690",1928892,"K000367","No","hconres71-115",0
"691",1920487,"C001084","No","hr3823-115",0
"692",1906946,"W000800","No","hr3219-115",0
"693",1926309,"S000510","No","hres580-115",0
"694",1859925,"B001297","Yes","hr1117-115",0
"695",1931446,"W000804","Yes","hres553-115",0
"696",1928927,"T000250","Yes","hconres71-115",0
"697",1922718,"H001036","Yes","hr2611-115",0
"698",1859899,"B001300","Yes","hr1117-115",0
"699",1931127,"D000096","No","hres553-115",0
"700",1930699,"C000984","No","hconres71-115",0
"701",1924129,"S000344","Yes","hr2864-115",0
"702",1919618,"B001250","Yes","hres533-115",0
"703",1930241,"C001072","No","hres562-115",0
"704",1930533,"S001180","No","hres562-115",0
"705",1908053,"L000570","Yes","hr3364-115",0
"706",1922998,"B001297","Yes","hres504-115",0
"707",1914523,"B001287","Yes","hr2210-115",0
"708",1918281,"S001172","Yes","hr2792-115",0
"709",1909195,"F000465","Yes","hr3218-115",0
"710",1906802,"M001181","Yes","hr3219-115",0
"711",1928556,"F000449","Yes","hr3551-115",0
"712",1932420,"E000293","No","hres548-115",0
"713",1929903,"F000450","Yes","hr452-115",0
"714",1899516,"P000588","Yes","hr1873-115",0
"715",1859967,"C001087","Yes","hr1117-115",0
"716",1909683,"K000378","Yes","s114-115",0
"717",1906739,"K000389","No","hr3219-115",0
"718",1931345,"R000601","Yes","hres553-115",0
"719",1925414,"W000795","Yes","hr1698-115",0
"720",1923478,"D000615","Yes","hres500-115",0
"721",1930319,"F000450","Yes","hres562-115",0
"722",1929180,"M001193","Yes","s585-115",0
"723",1909832,"S001199","Yes","s114-115",0
"724",1932669,"S001192","Yes","hres548-115",0
"725",1918213,"P000604","No","hr2792-115",0
"726",1933133,"B001269","Yes","hr1547-115",0
"727",1913954,"M001187","Yes","hjres76-115",0
"728",1921010,"C001078","Yes","hr3284-115",0
"729",1919434,"M001197","Yes","hr2824-115",0
"730",1930647,"B001284","Yes","hconres71-115",0
"731",1933144,"B000490","Yes","hr1547-115",0
"732",1924035,"M001177","Yes","hr2864-115",0
"733",1906811,"M001190","Yes","hr3219-115",0
"734",1927236,"B001304","Yes","hr2142-115",0
"735",1918689,"S000250","Yes","hr3823-115",0
"736",1921732,"W000797","No","hr3354-115",0
"737",1932993,"O000171","Yes","hr965-115",0
"738",1906557,"B001293","Yes","hr3219-115",0
"739",1919056,"P000611","Yes","hres538-115",0
"740",1921715,"T000475","Yes","hr3354-115",0
"741",1860265,"V000130","Yes","hr1117-115",0
"742",1922383,"L000582","No","hres513-115",0
"743",1905476,"O000171","Yes","s114-115",0
"744",1926630,"M001195","Yes","hr3898-115",0
"745",1920806,"T000469","No","hr3823-115",0
"746",1918314,"W000798","Yes","hr2792-115",0
"747",1922354,"K000388","Yes","hres513-115",0
"748",1923552,"J000294","No","hres500-115",0
"749",1930528,"S001168","No","hres562-115",0
"750",1927327,"F000372","Yes","hr2142-115",0
"751",1926162,"L000573","Yes","hres580-115",0
"752",1909100,"B001243","Yes","hr3218-115",0
"753",1924408,"L000557","Yes","hr3110-115",0
"754",1922449,"P000608","No","hres513-115",0
"755",1933511,"W000815","Yes","hr1547-115",0
"756",1909734,"M001197","Yes","s114-115",0
"757",1928610,"J000294","Yes","hr3551-115",0
"758",1860058,"H001048","Yes","hr1117-115",0
"759",1927600,"W000822","Yes","hr2142-115",0
"760",1899422,"K000385","No","hr1873-115",0
"761",1906671,"G000578","Yes","hr3219-115",0
"762",1914048,"S000583","Yes","hjres76-115",0
"763",1918248,"R000603","Yes","hr2792-115",0
"764",1931024,"W000808","No","hconres71-115",0
"765",1931290,"M001200","No","hres553-115",0
"766",1906839,"P000606","Yes","hr3219-115",0
"767",1860039,"G000558","Yes","hr1117-115",0
"768",1921644,"R000601","Yes","hr3354-115",0
"769",1923118,"H001036","Yes","hres504-115",0
"770",1925088,"C001107","Yes","hr1698-115",0
"771",1899262,"B001284","Yes","hr1873-115",0
"772",1933119,"Y000033","Yes","hr965-115",0
"773",1927888,"N000179","No","hres577-115",0
"774",1927177,"W000798","Yes","hr732-115",0
"775",1931144,"D000625","Yes","hres553-115",0
"776",1922211,"C001072","No","hres513-115",0
"777",1919642,"C001037","No","hres533-115",0
"778",1928640,"L000573","Yes","hr3551-115",0
"779",1918903,"G000565","No","hres538-115",1
"780",1930208,"B001287","No","hres562-115",0
"781",1899611,"T000463","Yes","hr1873-115",0
"782",1920764,"S001168","No","hr3823-115",0
"783",1883289,"B001284","Yes","hr2288-115",0
"784",1860142,"M001181","Yes","hr1117-115",0
"785",1932504,"K000380","No","hres548-115",0
"786",1925257,"M001177","Yes","hr1698-115",0
"787",1923676,"P000599","Yes","hres500-115",0
"788",1920377,"S001192","Yes","hr2061-115",0
"789",1860074,"K000009","Yes","hr1117-115",0
"790",1930007,"L000584","Yes","hr452-115",0
"791",1920750,"R000580","Yes","hr3823-115",0
"792",1928937,"Y000064","Yes","hconres71-115",0
"793",1921717,"T000463","Yes","hr3354-115",0
"794",1931940,"C001061","No","hr36-115",0
"795",1906672,"G000579","Yes","hr3219-115",0
"796",1919883,"P000609","Yes","hres533-115",0
"797",1913738,"B001304","Yes","hjres76-115",0
"798",1932634,"R000604","Yes","hres548-115",0
"799",1929332,"W000798","Yes","s585-115",0
"800",1921384,"B001275","Yes","hr3354-115",0
"801",1906485,"J000293","Yes","hr3364-115",0
"802",1926737,"T000460","Yes","hr3898-115",0
"803",1926894,"E000294","Yes","hr732-115",0
"804",1859997,"D000628","Yes","hr1117-115",0
"805",1921377,"B001290","Yes","hr3354-115",0
"806",1917947,"B001273","Yes","hr2792-115",0
"807",1923074,"F000464","Yes","hres504-115",0
"808",1919838,"M000087","No","hres533-115",0
"809",1921903,"H001050","No","hr3697-115",0
"810",1922197,"B001304","No","hres513-115",0
"811",1919298,"F000466","Yes","hr2824-115",0
"812",1930896,"O000171","No","hconres71-115",0
"813",1932931,"L000557","Yes","hr965-115",0
"814",1919746,"G000577","Yes","hres533-115",0
"815",1909813,"S000185","No","s114-115",0
"816",1928831,"W000795","Yes","hr3551-115",0
"817",1921173,"M001158","Yes","hr3284-115",0
"818",1922704,"G000577","Yes","hr2611-115",0
"819",1899505,"N000181","Yes","hr1873-115",0
"820",1908198,"T000463","Yes","hr3364-115",0
"821",1930914,"P000607","No","hconres71-115",0
"822",1905609,"Y000033","Yes","s114-115",0
"823",1920032,"B001292","Yes","hr2061-115",0
"824",1923919,"F000455","Yes","hr2864-115",0
"825",1930354,"H000324","No","hres562-115",0
"826",1924183,"W000821","Yes","hr2864-115",0
"827",1920076,"C001049","Yes","hr2061-115",0
"828",1919818,"L000586","No","hres533-115",0
"829",1918639,"P000606","Yes","hr3823-115",0
"830",1919781,"J000290","Yes","hres533-115",0
"831",1919308,"G000571","No","hr2824-115",0
"832",1922322,"H001071","Yes","hres513-115",0
"833",1923023,"C000537","No","hres504-115",0
"834",1914858,"S001192","Yes","hr2210-115",0
"835",1922064,"R000592","Yes","hr3697-115",0
"836",1930481,"P000604","No","hres562-115",0
"837",1913722,"B000490","Yes","hjres76-115",0
"838",1924046,"M001137","Yes","hr2864-115",0
"839",1919683,"C001107","Yes","hres533-115",0
"840",1924415,"L000587","Yes","hr3110-115",0
"841",1927084,"P000611","Yes","hr732-115",0
"842",1920986,"B001289","Yes","hr3284-115",0
"843",1924168,"V000108","Yes","hr2864-115",0
"844",1924132,"S001191","Yes","hr2864-115",0
"845",1909533,"C001051","Yes","s114-115",0
"846",1922242,"C001038","No","hres513-115",0
"847",1883303,"C001097","Yes","hr2288-115",0
"848",1920620,"K000386","Yes","hr3823-115",0
"849",1921602,"M001201","Yes","hr3354-115",0
"850",1899445,"L000566","Yes","hr1873-115",0
"851",1905491,"P000258","Yes","s114-115",0
"852",1927332,"G000574","Yes","hr2142-115",0
"853",1860076,"K000375","Yes","hr1117-115",0
"854",1914063,"T000467","Yes","hjres76-115",0
"855",1925671,"G000583","No","hr469-115",0
"856",1860098,"L000559","Yes","hr1117-115",0
"857",1925693,"H001071","Yes","hr469-115",0
"858",1929024,"C001048","Yes","s585-115",0
"859",1920715,"P000613","No","hr3823-115",0
"860",1923059,"D000625","Yes","hres504-115",0
"861",1920482,"C001066","No","hr3823-115",0
"862",1933456,"S001157","Yes","hr1547-115",0
"863",1907924,"E000294","Yes","hr3364-115",0
"864",1928808,"T000463","Yes","hr3551-115",0
"865",1920279,"M001195","Yes","hr2061-115",0
"866",1927392,"K000375","Yes","hr2142-115",0
"867",1909868,"W000187","No","s114-115",0
"868",1908199,"U000031","Yes","hr3364-115",0
"869",1927397,"K000389","Yes","hr2142-115",0
"870",1883265,"B000213","Yes","hr2288-115",0
"871",1922192,"B001227","No","hres513-115",0
"872",1927700,"C000984","No","hres577-115",0
"873",1908011,"K000376","Yes","hr3364-115",0
"874",1925098,"D000627","Yes","hr1698-115",0
"875",1918549,"K000391","Yes","hr3823-115",1
"876",1921978,"L000584","Yes","hr3697-115",0
"877",1922839,"P000096","Yes","hr2611-115",0
"878",1919729,"F000455","No","hres533-115",0
"879",1909490,"B001299","Yes","s114-115",0
"880",1930100,"R000486","Yes","hr452-115",0
"881",1921236,"R000606","Yes","hr3284-115",0
"882",1925353,"S001157","Yes","hr1698-115",0
"883",1923788,"Y000066","Yes","hres500-115",0
"884",1932313,"B001282","Yes","hres548-115",0
"885",1921918,"H001074","Yes","hr3697-115",0
"886",1905534,"S001150","Yes","s114-115",0
"887",1860061,"J000032","Yes","hr1117-115",0
"888",1905238,"B001297","Yes","s114-115",0
"889",1919314,"G000584","Yes","hr2824-115",0
"890",1918141,"L000560","No","hr2792-115",0
"891",1907892,"C001069","Yes","hr3364-115",0
"892",1914830,"S001168","Yes","hr2210-115",0
"893",1932067,"J000299","Yes","hr36-115",0
"894",1860229,"S001185","Yes","hr1117-115",0
"895",1933514,"W000795","Yes","hr1547-115",0
"896",1928016,"W000187","No","hres577-115",0
"897",1922687,"F000455","Yes","hr2611-115",0
"898",1906922,"T000469","No","hr3219-115",0
"899",1932743,"B000490","Yes","hr965-115",0
"900",1907857,"B001251","Yes","hr3364-115",0
"901",1931080,"B001251","No","hres553-115",0
"902",1883346,"D000619","Yes","hr2288-115",0
"903",1922525,"T000467","Yes","hres513-115",0
"904",1923357,"W000816","Yes","hres504-115",0
"905",1913874,"H001058","Yes","hjres76-115",0
"906",1930729,"E000298","Yes","hconres71-115",0
"907",1933344,"L000397","Yes","hr1547-115",0
"908",1927557,"S001195","Yes","hr2142-115",0
"909",1928471,"B001304","Yes","hr3551-115",0
"910",1931262,"L000263","No","hres553-115",0
"911",1923087,"G000578","Yes","hres504-115",0
"912",1930386,"K000386","Yes","hres562-115",0
"913",1883620,"S001187","Yes","hr2288-115",0
"914",1926091,"G000289","Yes","hres580-115",0
"915",1918770,"B001282","Yes","hres538-115",0
"916",1909413,"S000250","Yes","hr3218-115",0
"917",1921484,"G000377","Yes","hr3354-115",0
"918",1925756,"L000565","No","hr469-115",0
"919",1930592,"W000822","No","hres562-115",0
"920",1923497,"F000450","Yes","hres500-115",0
"921",1883557,"R000606","Yes","hr2288-115",0
"922",1923143,"J000126","No","hres504-115",0
"923",1926618,"M001156","Yes","hr3898-115",0
"924",1930860,"M001179","Yes","hconres71-115",0
"925",1922997,"B001260","Yes","hres504-115",0
"926",1925630,"D000624","No","hr469-115",0
"927",1926080,"G000571","No","hres580-115",0
"928",1922853,"P000523","Yes","hr2611-115",0
"929",1923464,"D000617","No","hres500-115",0
"930",1927948,"R000609","Yes","hres577-115",0
"931",1925775,"M001163","No","hr469-115",0
"932",1909345,"N000184","Yes","hr3218-115",0
"933",1926505,"G000581","Yes","hr3898-115",0
"934",1925538,"B001281","No","hr469-115",0
"935",1905512,"R000395","Yes","s114-115",0
"936",1920299,"P000613","Yes","hr2061-115",0
"937",1920810,"T000463","Yes","hr3823-115",0
"938",1905272,"C001094","Yes","s114-115",0
"939",1928737,"R000602","Yes","hr3551-115",0
"940",1925237,"L000583","Yes","hr1698-115",0
"941",1923271,"R000395","Yes","hres504-115",0
"942",1932162,"O000171","No","hr36-115",0
"943",1927262,"C000537","Yes","hr2142-115",0
"944",1919903,"R000601","Yes","hres533-115",0
"945",1932138,"M001166","No","hr36-115",0
"946",1927376,"I000056","Yes","hr2142-115",0
"947",1926910,"F000462","No","hr732-115",0
"948",1905423,"L000554","Yes","s114-115",0
"949",1919264,"D000096","No","hr2824-115",0
"950",1926259,"R000602","No","hres580-115",0
"951",1925966,"B001293","Yes","hres580-115",0
"952",1899288,"C001101","No","hr1873-115",0
"953",1923460,"D000619","Yes","hres500-115",0
"954",1929787,"B001300","Yes","hr452-115",0
"955",1926975,"J000295","Yes","hr732-115",0
"956",1921179,"M001165","Yes","hr3284-115",0
"957",1926363,"Z000017","Yes","hres580-115",0
"958",1905477,"O000170","Yes","s114-115",0
"959",1925255,"M001165","Yes","hr1698-115",0
"960",1930170,"W000820","Yes","hr452-115",0
"961",1908033,"L000566","Yes","hr3364-115",0
"962",1930002,"L000563","Yes","hr452-115",0
"963",1925273,"M001195","Yes","hr1698-115",0
"964",1920785,"S001172","Yes","hr3823-115",0
"965",1930693,"C001096","Yes","hconres71-115",0
"966",1907988,"H001058","Yes","hr3364-115",0
"967",1933156,"B000755","Yes","hr1547-115",0
"968",1930162,"V000132","Yes","hr452-115",0
"969",1899564,"S001145","No","hr1873-115",0
"970",1883287,"B001283","Yes","hr2288-115",0
"971",1921497,"H001052","Yes","hr3354-115",0
"972",1929809,"B001290","Yes","hr452-115",0
"973",1922880,"S001156","Yes","hr2611-115",0
"974",1909543,"C001049","No","s114-115",0
"975",1928005,"V000132","No","hres577-115",0
"976",1922280,"F000459","Yes","hres513-115",0
"977",1925694,"H001077","Yes","hr469-115",0
"978",1925578,"C001066","No","hr469-115",0
"979",1917849,"C001071","Yes","hr2430-115",0
"980",1933180,"C001080","Yes","hr1547-115",0
"981",1929274,"S001156","Yes","s585-115",0
"982",1930456,"M001194","Yes","hres562-115",0
"983",1927067,"P000601","Yes","hr732-115",0
